Gene stable ID,Transcript stable ID,Protein stable ID,Exon stable ID,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Karyotype band,Transcript start (bp),Transcript end (bp),Transcription start site (TSS),Transcript length (including UTRs and CDS),Gene name,Source of gene name,Transcript count,Gene % GC content,Gene type,Transcript type,Source (gene),Source (transcript),Gene Synonym
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-9,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-10,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-11,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-12,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-13,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59743,KRH59743,KRH59742-14,hypothetical protein,5,38463201,38468505,1,,38463201,38468505,38463201,3971,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-1,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-2,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-3,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-4,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-5,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-6,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-7,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-8,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-9,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-10,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59742-11,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59746,KRH59746,KRH59746-12,hypothetical protein,5,38463201,38468505,1,,38463201,38466906,38463201,2553,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-2,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-3,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-4,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-5,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-6,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-7,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-8,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-9,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-10,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-11,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59742-12,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59745-1,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G200800,KRH59744,KRH59744,KRH59745-13,hypothetical protein,5,38463201,38468505,1,,38463500,38467143,38463500,2409,,,5,41.34,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-1,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-2,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-3,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-4,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-5,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-6,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-7,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-8,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-9,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-10,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-11,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-12,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60118,KRH60118,KRH60118-13,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4320,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-4,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-5,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-6,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-7,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-8,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-9,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-10,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-11,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60118-12,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60117-1,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60117-2,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60117-3,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60117-4,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60117,KRH60117,KRH60117-14,hypothetical protein,5,40073989,40080807,-1,,40074654,40080527,40080527,3300,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-4,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-5,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-6,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-7,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-8,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-9,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-10,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-12,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60118-13,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60117-2,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60117-3,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60117-4,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60116-1,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_05G221300,KRH60116,KRH60116,KRH60116-12,hypothetical protein,5,40073989,40080807,-1,,40073989,40080807,40080807,4218,,,3,39.26,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-1,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-2,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-3,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-4,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-5,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-6,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-7,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-8,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-9,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-10,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-11,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-12,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54111,KRH54111,KRH54111-13,hypothetical protein,6,13670852,13675929,1,,13670852,13675232,13670852,3090,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-1,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-2,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-3,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-4,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-5,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-6,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-7,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-8,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-9,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-10,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-11,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54111-12,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54110-13,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_06G164900,KRH54110,KRH54110,KRH54110-14,hypothetical protein,6,13670852,13675929,1,,13670852,13675929,13670852,3678,,,2,41.22,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-1,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-2,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-3,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-4,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-5,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-6,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-7,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-8,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-9,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-10,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49071,KRH49071,KRH49071-11,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4427,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-1,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-2,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-3,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-4,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-5,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-6,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-7,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-8,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-9,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49071-10,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49070-11,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49070,KRH49070,KRH49070-12,hypothetical protein,7,15465920,15471704,1,,15465920,15471704,15465920,4006,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-3,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-4,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-5,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-6,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-7,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-8,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-9,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49071-10,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49070-11,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49072-1,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G130400,KRH49072,KRH49072,KRH49072-11,hypothetical protein,7,15465920,15471704,1,,15466194,15471229,15466194,3324,,,3,40.90,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-1,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-2,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-3,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-4,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-5,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-6,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-7,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-8,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-9,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-10,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-11,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-12,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
GLYMA_07G134800,KRH49135,KRH49135,KRH49135-13,hypothetical protein,7,15999948,16005619,1,,15999948,16005619,15999948,2726,,,1,34.82,protein_coding,protein_coding,ena,ena,
