,X,ensembl_gene_id,ensembl_transcript_id,chromosome_name,start_position,end_position,strand,transcript_start,transcript_end,Length.AM,EffectiveLength.AM,NumReads.AM,Length.OF,EffectiveLength.OF,NumReads.OF,Length.IBM,EffectiveLength.IBM,NumReads.IBM,Length.IAM,EffectiveLength.IAM,NumReads.IAM,Length.SAM6D,EffectiveLength.SAM6D,NumReads.SAM6D,Length.SAM17D,EffectiveLength.SAM17D,NumReads.SAM17D,Length.SAM38D,EffectiveLength.SAM38D,NumReads.SAM38D,Length.RootTip,EffectiveLength.RootTip,NumReads.RootTip,Length.Callus,EffectiveLength.Callus,NumReads.Callus,Length.Hypocotyl,EffectiveLength.Hypocotyl,NumReads.Hypocotyl,Length.Cotyledon,EffectiveLength.Cotyledon,NumReads.Cotyledon,Length.Leaf,EffectiveLength.Leaf,NumReads.Leaf,Length.Root,EffectiveLength.Root,NumReads.Root,Length.Nodule,EffectiveLength.Nodule,NumReads.Nodule,variable,TPM
250,18,Glyma.03G070500,KRH65922,3,16766136,16770934,-1,16766692,16770465,2076,1827,3590.604,2076,1827,2529.921,2076,1827,2743.339,2076,1827,3373.394,2076,1827,4046.749,2076,1827,4625.208,2076,1827,2886.744,2076,1827,1523.075,2076,1827,59.836,2076,1827,1034.341,2076,1827,1308.053,2076,1826,96.07,2076,1826,535.024,2076,1826,39.513,TPM.Leaf,8.647167
251,18,Glyma.03G070500,KRH65922,3,16766136,16770934,-1,16766692,16770465,2076,1827,3590.604,2076,1827,2529.921,2076,1827,2743.339,2076,1827,3373.394,2076,1827,4046.749,2076,1827,4625.208,2076,1827,2886.744,2076,1827,1523.075,2076,1827,59.836,2076,1827,1034.341,2076,1827,1308.053,2076,1826,96.07,2076,1826,535.024,2076,1826,39.513,TPM.Root,43.277837
252,18,Glyma.03G070500,KRH65922,3,16766136,16770934,-1,16766692,16770465,2076,1827,3590.604,2076,1827,2529.921,2076,1827,2743.339,2076,1827,3373.394,2076,1827,4046.749,2076,1827,4625.208,2076,1827,2886.744,2076,1827,1523.075,2076,1827,59.836,2076,1827,1034.341,2076,1827,1308.053,2076,1826,96.07,2076,1826,535.024,2076,1826,39.513,TPM.Nodule,3.279099
253,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.AM,0.141022
254,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.OF,0.028981
255,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.IAM,0.03545
256,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.IBM,0.139781
257,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.RootTip,0.017437
258,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Cotyledon,0
259,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Hypocotyl,0
260,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.SAM6D,0.921585
261,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.SAM17D,0.648135
262,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.SAM38D,0.172108
263,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Callus,0
264,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Leaf,0
265,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Root,0
266,19,Glyma.03G208800,KRH68102,3,41564516,41575322,-1,41564516,41575322,8377,8128,50.05,8377,8128,10.037,8377,8128,40.433,8377,8128,13,8377,8128,348.033,8377,8128,238.977,8377,8128,58.539,8377,8128,14,8377,8128,0,8377,8128,0,8377,8128,0,8377,8127,0,8377,8127,0,8377,8127,0,TPM.Nodule,0
267,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.AM,25.967032
268,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.OF,26.377921
269,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.IAM,14.286116
270,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.IBM,20.719333
271,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.RootTip,9.445604
272,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Cotyledon,22.549691
273,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Hypocotyl,20.867913
274,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.SAM6D,28.476275
275,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.SAM17D,25.128377
276,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.SAM38D,20.548182
277,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Callus,11.542469
278,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Leaf,26.686917
279,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Root,5.465411
280,20,Glyma.03G209400,KRH68108,3,41624403,41628209,1,41624403,41628209,2422,2173,2463.856,2422,2173,2442.403,2422,2173,1602.284,2422,2173,1400.621,2422,2173,2875.044,2422,2173,2477.032,2422,2173,1868.51,2422,2173,2027.454,2422,2173,1197.641,2422,2173,3630.611,2422,2173,4235.619,2422,2172,352.671,2422,2172,80.369,2422,2172,14.438,TPM.Nodule,1.007309
281,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.AM,4.339987
282,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.OF,3.166519
283,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.IAM,2.409705
284,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.IBM,4.274833
285,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.RootTip,0.821665
286,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Cotyledon,10.969361
287,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Hypocotyl,7.628789
288,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.SAM6D,4.103059
289,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.SAM17D,6.653272
290,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.SAM38D,3.223339
291,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Callus,4.490535
292,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Leaf,17.87578
293,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Root,13.94488
294,21,Glyma.03G258300,KRH68924,3,45279918,45284681,1,45279918,45284681,2898,2649,502,2898,2649,357.422,2898,2649,403,2898,2649,288,2898,2649,505,2898,2649,799.512,2898,2649,357.314,2898,2649,215,2898,2649,568,2898,2649,1618,2898,2649,2511.77,2898,2648,288.001,2898,2648,250,2898,2648,85,TPM.Nodule,4.864193
295,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.AM,20.846527
296,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.OF,19.458989
297,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.IAM,12.747583
298,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.IBM,18.43125
299,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.RootTip,4.329313
300,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Cotyledon,4.938035
301,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Hypocotyl,16.720706
302,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.SAM6D,21.089969
303,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.SAM17D,25.708671
304,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.SAM38D,15.267589
305,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Callus,8.446758
306,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Leaf,5.368235
307,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Root,9.993343
308,22,Glyma.04G093500,KRH62206,4,8293640,8296647,1,8293640,8296647,2845,2596,2363.044,2845,2596,2152.494,2845,2596,1702.799,2845,2596,1493.067,2845,2596,2543.796,2845,2596,3027.554,2845,2596,1658.584,2845,2596,1110.159,2845,2596,1047.039,2845,2596,3475.364,2845,2596,1108.091,2845,2595,84.758,2845,2595,175.572,2845,2595,23.025,TPM.Nodule,1.344543
309,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.AM,59.132821
310,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.OF,34.77695
311,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.IAM,54.023677
312,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.IBM,104.014185
313,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.RootTip,5.893899
314,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.Cotyledon,15.036259
315,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.Hypocotyl,13.614824
316,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.SAM6D,40.0361
317,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.SAM17D,67.500984
318,23,Glyma.04G200600,KRH63855,4,47316151,47321158,-1,47316151,47321158,3594,3345,8636.903,3594,3345,4956.838,3594,3345,12382.051,3594,3345,8153.178,3594,3345,6222.28,3594,3345,10242.684,3594,3345,4698.423,3594,3345,1947.423,3594,3345,812.693,3594,3345,3646.273,3594,3345,4347.629,3594,3344,460.567,3594,3344,283.621,3594,3344,237.42,TPM.SAM38D,33.565553
